  -1.2709137307720854E+12  5.2460781445895671E+20 -1.3956308601391978E+09 -3.3100511693503681E+30 -1.2471713498884962E+05  5.2460772752069325E+17 -3.3100511693870336E+27  4.3460653839812890E+07 -1.5788278015423259E+14
  -1.2517689476829612E+12  4.1671081110223861E+20 -1.3764860806177514E+09 -2.0885010959068562E+30 -1.2471713320501022E+05  4.1671072416398234E+17 -2.0885010970885074E+27  4.3483447512217805E+07 -7.5711977147565391E+13
  -1.2326241639779939E+12  3.3100517489385819E+20 -1.3573413014042244E+09 -1.3177551054173659E+30 -1.2471713095928953E+05  3.3100508795559834E+17 -1.3177551057430879E+27  4.3469827570152171E+07  4.5821825136123805E+13
  -1.2134793794977288E+12  2.6292676817853399E+20 -1.3381965225783474E+09 -8.3144726198936153E+29 -1.2471712813209488E+05  2.6292668124027392E+17 -8.3144726192647018E+26  4.3463493028152078E+07  1.2466603973765428E+13
  -1.1943345940414204E+12  2.0885016754950852E+20 -1.3190517442404919E+09 -5.2460775650013746E+29 -1.2471712457286791E+05  2.0885008061124864E+17 -5.2460775633438226E+26  4.3469532264416486E+07  2.6545777102578738E+13
  -1.1751898073563467E+12  1.6589559683196446E+20 -1.2999069665170193E+09 -3.3100511693504030E+29 -1.2471712009206657E+05  1.6589550989370470E+17 -3.3100511671733126E+26  4.3465837638057098E+07  1.5003050427269174E+13
  -1.1560450191243503E+12  1.3177556850055774E+20 -1.2807621895670102E+09 -2.0885010959068911E+29 -1.2471711445107273E+05  1.3177548156230144E+17 -2.0885010967691609E+26  4.3470813128041632E+07  2.6977123437830557E+12
  -1.1369002289448918E+12  1.0467306662732920E+20 -1.2616174135907316E+09 -1.3177551054174035E+29 -1.2471710734948287E+05  1.0467297968907469E+17 -1.3177551054049349E+26  4.3465430530784369E+07 -3.0939626925930459E+12
  -1.1177554363137261E+12  8.3144784157755802E+19 -1.2424726388403101E+09 -8.3144726198940048E+28 -1.2471709840911163E+05  8.3144697219505664E+16 -8.3144726233682826E+25  4.3472286947967969E+07 -4.7215912744341553E+12
  -1.0986106405960405E+12  6.6044261547053335E+19 -1.2233278656331465E+09 -5.2460775650017604E+28 -1.2471708715385264E+05  6.6044174608805888E+16 -5.2460775617687738E+25  4.3469713545840703E+07 -3.9619938382133484E+10
  -1.0794658409926593E+12  5.2460833608830902E+19 -1.2041830943688323E+09 -3.3100511693507954E+28 -1.2471707298432366E+05  5.2460746670587520E+16 -3.3100511715609507E+25  4.3463620411597505E+07 -2.4101921226337207E+12
  -1.0603210364974757E+12  4.1671133273157296E+19 -1.1850383255504181E+09 -2.0885010959072767E+28 -1.2471705514594718E+05  4.1671046334918784E+16 -2.0885010953210427E+25  4.3468646868596561E+07 -9.9047005576151108E+10
  -1.0411762258438812E+12  3.3100569652317131E+19 -1.1658935598112128E+09 -1.3177551054177912E+28 -1.2471703268876803E+05  3.3100482714085696E+16 -1.3177551056850299E+25  4.3471038028043114E+07  1.1927797047095953E+11
  -1.0220314074373033E+12  2.6292728980781924E+19 -1.1467487979484956E+09 -8.3144726198978430E+27 -1.2471700441686418E+05  2.6292642042558528E+16 -8.3144726140207643E+24  4.3469868459252901E+07 -3.2394557372042169E+11
  -1.0028865792703008E+12  2.0885068917875896E+19 -1.1276040409659882E+09 -5.2460775650055882E+27 -1.2471696882466090E+05  2.0884981979662688E+16 -5.2460775647432229E+24  4.3466607632120118E+07  2.2024381430360379E+11
